video_id,video_url,video_title,source,niche,window_index,start_s,end_s,duration_s,action_label,phase,n_seconds,vision_embed_text,transcript
VTWkcmDwaZk,https://www.youtube.com/watch?v=VTWkcmDwaZk,Candle Making Hacks from CandleScience // How to Wick Candles & Center Wicks // Easy Wick Tricks,corpus,candle_making,4,31.0,38.75,7.75,set_wick,assemble,8,a wooden floor with a hole in it | a white square on a wood floor | a piece of paper on a wooden floor,"template inside the container and center those wicks with confidence. If you're working with a clear jar, you can place the template underneath the jar."
Vsd8r7uSDII,https://www.youtube.com/watch?v=Vsd8r7uSDII,How To Make A Wooden Wick Candle | Luxury Candle Making,corpus,candle_making,30,240.0,248.0,8.0,cure_cool,assemble,8,three square containers filled with liquid and a bottle of liquid | three square candles on a white plate | three square glass containers with a spoon and a spoon | three square glass containers with a spoon and a knife,hour you're going to come back and top them up with the remaining bit of wax. This will just smooth off the top and leaving nowhere
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,10,80.0,88.0,8.0,prepare_container,,8,a white bucket filled with sand | a box of white paper with a blue and white logo | a box of cement sitting on top of a table,to scoop out of here rather than the bag that it comes in. This is what the original bag looks like that it comes in.
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,15,120.0,128.0,8.0,prepare_container,,8,a black and blue cup sitting on top of a white table,I've just found them to last quite a while. I will say that they do shrink over time that is just something that happens with these molds when you're
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,16,128.0,136.0,8.0,prepare_container,,8,a black and green cup sitting on top of a white table,you're working with concrete. But it does take quite some time before I start to see that shrinkage happen. So I think they definitely are
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,17,136.0,144.0,8.0,prepare_container,,8,a black and blue cup sitting on top of a white table,are worth the investment. They are a little bit pricey if you've never purchased molds like these. You'll be a little bit sticker shocked. So if this is something
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,18,144.0,152.0,8.0,,,8,a black and turquoise colored knob on a white surface,"something that you're just starting out doing you're not sure that you even want to go down this road of making your own jars, I would recommend starting out"
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,19,152.0,160.0,8.0,,,8,a black and turquoise colored cup on a white surface,out with something a little bit cheaper like an Amazon mold. I do have one linked down below in the storefront that I
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,20,160.0,168.0,8.0,prepare_container,,8,a black and blue cup sitting on top of a white sheet,I started out using. So that's a good one to try out if this is brand new to you. But if this is something that you're considering doing long term
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,36,288.0,296.0,8.0,,,8,a small black object on a white surface,the bubbles out of your molds. But don't feel like you have to go out and buy one of these. You can just do the tap and bounce method. And that will work just fine. I also
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,50,400.0,408.0,8.0,prepare_container,,8,a red bowl sitting on top of a white table,something that I have changed from my older tutorials. I know what way everything out. And it just really has helped to cut down
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,51,408.0,416.0,8.0,prepare_container,,8,a red bowl sitting on top of a white table,"down on waste. I used to eyeball it, which did work for me until I switched to two toned jars."
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,52,416.0,424.0,8.0,prepare_container,,8,a red bowl sitting on top of a white table,And I kind of needed to weigh out how much of each color I needed and so on. So I've really enjoyed doing it this way now.
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,53,424.0,432.0,8.0,prepare_container,,8,a red bowl sitting on top of a white table,"now. Again, it just helps to cut down on waste. So let's go ahead and turn on our scale. And I officially have my"
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,54,432.0,440.0,8.0,prepare_container,,8,a red bowl sitting on top of a white table,"my mask on now. So I might sound a little bit muffled. But for this tulip mold, the three inch one, I typically use about"
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,57,456.0,464.0,8.0,,,8,a red bowl with a white base on a white surface,I do that. I know there are some people that like to add their pigment to their water and then add the water to the dry
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,58,464.0,472.0,8.0,,,8,a red bowl with a white base and a blue lid,dry cement all. But I find adding it to the dry mixture is easier and it just kind of incorporates better.
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,59,472.0,480.0,8.0,,,8,a red bowl with a white base on a white surface,So I'm going to go ahead zero out my scale. And I'm going to weigh out about one
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,62,496.0,504.0,8.0,,,8,a red bowl with a white base on a white surface,go. And then this is going to be direct colors number 114.
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,74,592.0,600.0,8.0,,,8,a red bowl with a blue spat in it,four to one ratio. So four parts cement all one part water. I usually like to start with about 50 grams
Wok4O6Hm79g,https://www.youtube.com/watch?v=Wok4O6Hm79g,,searched,candle_making,108,864.0,872.0,8.0,prepare_container,,8,a small blue button sitting on top of a white sheet,usually is about three to four hours. I just make sure that the mold is no longer warm to the touch and that's how I know it is ready to come out.
XQ51RuH4mAA,https://www.youtube.com/watch?v=XQ51RuH4mAA,,searched,candle_making,25,200.0,208.0,8.0,prepare_container,,8,candles burning in the dark | two candles are lit in the dark | a candle and a candle on a marble table | a candle and a glass on a table | two candles are sitting on a marble table | a candle and some candles on a table,"Plastic can warp or leach into hot wax, and not all glass is microwave safe. A sudden temperature change"
XQ51RuH4mAA,https://www.youtube.com/watch?v=XQ51RuH4mAA,,searched,candle_making,26,208.0,216.0,8.0,prepare_container,,8,a candle and some branches on a table | a red cup on top of a black stove | a red cup on top of a black induction induction | two jars with sand inside sitting on a table,"change can crack it, and there is the bigger hazard. If a bit of old wick or a metal fleck is hiding in reused wax,"
XQ51RuH4mAA,https://www.youtube.com/watch?v=XQ51RuH4mAA,,searched,candle_making,30,240.0,248.0,8.0,prepare_container,,8,"a table with candles, cinnamons and other items | a table with candles, candles and other items | a glass jar with a white label and a cotton plant",70 seconds. Well before the wax was fully melted. Beeswax is the worst candidate of the three. It has a high melt point
XQ51RuH4mAA,https://www.youtube.com/watch?v=XQ51RuH4mAA,,searched,candle_making,31,248.0,256.0,8.0,prepare_container,,8,a glass jar with a label on it | two white candles on a wooden table | three jars of candles on a table,"point and a deep golden color, so it absorbs microwave energy fast, and discolours when it overheats. My beeswax"
XQ51RuH4mAA,https://www.youtube.com/watch?v=XQ51RuH4mAA,,searched,candle_making,49,392.0,400.0,8.0,reveal_result,,8,a candle with a lit candle on top | a table with candles and other items on it,"Here is what the whole experiment really taught me. A candle is mostly about control, and the microwave takes control away"
XQ51RuH4mAA,https://www.youtube.com/watch?v=XQ51RuH4mAA,,searched,candle_making,50,400.0,408.0,8.0,,,8,"a table with candles and other items on it | a table with candles, spoons and other items | a table with candles, candles and other items | two white candles on a wooden table","away from you and hides it inside a closed box. The double boiler hands that control right back, slow, visible,"
XQ51RuH4mAA,https://www.youtube.com/watch?v=XQ51RuH4mAA,,searched,candle_making,59,472.0,480.0,8.0,prepare_container,,8,a glass of milk and a wooden stick | a blue kettle sitting on top of a table | a blue table with a metal kettle on it,microwave for all its convenience is simply not a gentle way to melt wax. So here is my verdict after three scorched
XQ51RuH4mAA,https://www.youtube.com/watch?v=XQ51RuH4mAA,,searched,candle_making,61,488.0,496.0,8.0,prepare_container,,8,a bunch of candles sitting on top of a wooden table | a table with several candles and a glass | a small glass filled with a candle and some candles | a small glass filled with a small candle | three jars of candles and a plant on a wooden tray,"also one of the fastest ways I know to ruin a batch, and I will not be using it again. A thermometer is the heart of doing this right,"
XQ51RuH4mAA,https://www.youtube.com/watch?v=XQ51RuH4mAA,,searched,candle_making,62,496.0,504.0,8.0,prepare_container,,8,a wooden tray with three jars of candles and a plant | a candle and a cork cork coaster,"and the microwave makes one almost useless. With a double boiler, you clip a thermometer to the picture and watch the"
XQ51RuH4mAA,https://www.youtube.com/watch?v=XQ51RuH4mAA,,searched,candle_making,77,616.0,623.57,7.57,,,8,three candles on a table | a candle on a marble table,"test lands in your feed. In that video on your screen now, YouTube thinks you'll like it. Happy pouring friend."
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,61,488.0,496.0,8.0,,,8,a heart shaped object with the number of the number,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,79,632.0,640.0,8.0,,,8,a heart shaped object with the number 344 on it,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,202,1616.0,1624.0,8.0,,,8,a heart shaped object with the number 21 on it,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,219,1752.0,1760.0,8.0,,,8,a heart shaped icon with the date,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,270,2160.0,2168.0,8.0,,,8,a heart shaped object with the number 4 on it,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,289,2312.0,2320.0,8.0,,,8,a heart shaped object with the number 13 on it,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,481,3848.0,3856.0,8.0,,,8,a heart shaped object with the number 458,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,517,4136.0,4144.0,8.0,,,8,a heart shaped object with the number 41,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,526,4208.0,4216.0,8.0,,,8,a heart shaped object with the number of the number of the heart,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,530,4240.0,4248.0,8.0,,,8,a heart shaped object with the number of the number of the heart,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,556,4448.0,4456.0,8.0,,,8,a heart shaped object with the number 35 on it,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,571,4568.0,4576.0,8.0,,,8,a heart shaped object with the number 3 on it,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,594,4752.0,4760.0,8.0,,,8,a heart shaped object with the number of the number,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,611,4888.0,4896.0,8.0,,,8,a heart shaped icon with the number 28,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,713,5704.0,5712.0,8.0,,,8,a heart shaped object with the number of the number,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,728,5824.0,5832.0,8.0,,,8,a heart shaped object with the number 13,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,758,6064.0,6072.0,8.0,,,8,a heart shaped object with the number 0 on it,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,795,6360.0,6368.0,8.0,,,8,a heart shaped object with the number 4 0 0 0 0 0 0 0 0 0 0 0 0 0,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,796,6368.0,6376.0,8.0,reveal_result,,8,a heart shaped clock with the time displayed,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,879,7032.0,7040.0,8.0,,,8,a heart shaped object with the number of the number of the heart,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,900,7200.0,7208.0,8.0,,,8,a heart shaped icon with the word love,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,911,7288.0,7296.0,8.0,,,8,a heart shaped object with the number 488,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,1072,8576.0,8584.0,8.0,,,8,a heart shaped object with the number of the number of the heart,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,1073,8584.0,8592.0,8.0,,,8,a heart shaped object with the number 27 on it,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,1119,8952.0,8960.0,8.0,,,8,a heart shaped object with the number of the date,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,1192,9536.0,9544.0,8.0,,,8,a heart shaped object with the number one on it,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,1200,9600.0,9608.0,8.0,reveal_result,,8,a heart shaped clock with the time displayed,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,1246,9968.0,9976.0,8.0,reveal_result,,8,a heart shaped clock with the time displayed,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,1283,10264.0,10272.0,8.0,,,8,a heart shaped object with the number 9 on it,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,1312,10496.0,10504.0,8.0,,,8,a heart shaped object with the number 10 on it,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,1471,11768.0,11776.0,8.0,,,8,a heart shaped object with the number 3 on it,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,1612,12896.0,12904.0,8.0,,,8,a heart shaped object with the number 15 on it,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,1638,13104.0,13112.0,8.0,,,8,a heart shaped object with the number 14 on it,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,1837,14696.0,14704.0,8.0,,,8,a heart shaped object with the number forty,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,1931,15448.0,15456.0,8.0,,,8,a heart shaped object with the number 33 on it,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,2040,16320.0,16328.0,8.0,,,8,a heart shaped object with the number 18 on it,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,2145,17160.0,17168.0,8.0,,,8,a heart shaped object with the number forty,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,2221,17768.0,17776.0,8.0,reveal_result,,8,a heart shaped clock with the time displayed,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,2231,17848.0,17856.0,8.0,,,8,a heart shaped object with the number of the number of the heart,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,2339,18712.0,18720.0,8.0,,,8,a heart shaped object with the number 3 on it,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,2513,20104.0,20112.0,8.0,,,8,a heart shaped object with the number 15 on it,
XYlzPHa3DAM,https://www.youtube.com/watch?v=XYlzPHa3DAM,,searched,candle_making,2528,20224.0,20232.0,8.0,,,8,a heart shaped object with the number 13 on it,
YfoczJO89TQ,https://www.youtube.com/watch?v=YfoczJO89TQ,,watch-later,candle_making,0,0.0,8.0,8.0,,,8,a candle and some plants on a table | a glass of lemon juice on a table | a glass of orange juice on a table,Today we're gonna be making some candles. This is a beginner video. This is an intro that's gonna help you get started Making your
YfoczJO89TQ,https://www.youtube.com/watch?v=YfoczJO89TQ,,watch-later,candle_making,3,24.0,32.0,8.0,,,8,a candle and some plants on a table | a candle and a pot with sus on a table | a candle and some sus on a table | a candle and a plant on a table,ramblings where I share simple inspiring projects Today we are going to make these beautiful Simple candles.
YfoczJO89TQ,https://www.youtube.com/watch?v=YfoczJO89TQ,,watch-later,candle_making,19,152.0,160.0,8.0,measure_wax,,8,a bowl of rice and a measuring scale | a scale with rice and a bag of rice,And then you can purchase soy wax and all kinds of different places. This is actually a big bar. So
YfoczJO89TQ,https://www.youtube.com/watch?v=YfoczJO89TQ,,watch-later,candle_making,23,184.0,192.0,8.0,measure_wax,,8,a glass of water and a measuring scale on a table,four ounces of beeswax
YfoczJO89TQ,https://www.youtube.com/watch?v=YfoczJO89TQ,,watch-later,candle_making,51,408.0,416.0,8.0,pour_wax,,8,a cup of tea being poured into a cup | a glass filled with a drink sitting on a table | a glass filled with orange juice sitting on a table | a glass of lemonade with a lemon wedge | a glass filled with a liquid and a small metal tube,So our
YfoczJO89TQ,https://www.youtube.com/watch?v=YfoczJO89TQ,,watch-later,candle_making,56,448.0,456.0,8.0,,,8,a vase with a candle and a vase with a plant in it | a plant in a vase next to a mirror | a plant in a pot next to a mirror | a pot with a plant in it on a table | a plant in a pot on a shelf | a plant and a candle on a table | a candle and a pot with a plant on it | a small plant sits next to a candle,process using beeswax and soy wax Don't emit harmful chemicals into the air around you. They give off a light soothing scent
YfoczJO89TQ,https://www.youtube.com/watch?v=YfoczJO89TQ,,watch-later,candle_making,57,456.0,464.0,8.0,,,8,a small plant sits next to a candle | a candle and a pot with sus on a table | a candle and sus on a table | a table with two candles and a plant | a candle and some plants on a table,scent And the really economical. It's a great way to use up those jars that you already have at home If you liked this video if you learned something new
YfoczJO89TQ,https://www.youtube.com/watch?v=YfoczJO89TQ,,watch-later,candle_making,58,464.0,472.0,8.0,,,8,a candle and a picture on a table | a candle and a plant on a table | a candle and a pot with sus on a table | a small plant sits on a table next to a candle,new give me a thumbs up and consider subscribing So you don't miss my next simple inspiring project. Thanks so much for watching. We'll see you next time
YfoczJO89TQ,https://www.youtube.com/watch?v=YfoczJO89TQ,,watch-later,candle_making,59,472.0,480.0,8.0,prepare_container,,8,two candles sitting on a table next to a vase | a candle and some sus on a table,
YspjuWix8TM,https://www.youtube.com/watch?v=YspjuWix8TM,DIY LUXURY CANDLES | STEP BY STEP CANDLE MAKING,corpus,candle_making,3,24.15,32.2,8.05,prepare_container,prep,8,a glass with a shadow on it,and free of debris and impoverished things.
YspjuWix8TM,https://www.youtube.com/watch?v=YspjuWix8TM,DIY LUXURY CANDLES | STEP BY STEP CANDLE MAKING,corpus,candle_making,12,96.6,104.65,8.05,pour_wax,assemble,8,a measuring cup with a liquid inside of it | a glass filled with liquid sitting on a counter | a glass of tea being poured into a cup | a cup of tea is being poured into a glass | a measuring cup filled with liquid and a measuring stick | a measuring cup filled with liquid and a measuring scale,"demacplum, meat, yet, heart of jazmineoar, castes and rose hip, and a base of sugar tonka, ode, wood,"
b1S_cWpGUbM,https://www.youtube.com/watch?v=b1S_cWpGUbM,DIY ALL NATURAL & NON TOXIC CANDLES,corpus,candle_making,24,193.03,201.07,8.04,prepare_container,prep,8,a blender with a blend of white liquid,pictures Next place your pictures directly on the stove and turn your burners on medium low heat And now you're just going to wait for your wax to melt
b1S_cWpGUbM,https://www.youtube.com/watch?v=b1S_cWpGUbM,DIY ALL NATURAL & NON TOXIC CANDLES,corpus,candle_making,33,265.41,273.46,8.05,add_fragrance,process,8,a close up of a piece of wood | a cup is sitting on a stove | a cup is sitting on the stove,my stove With coconut wax I like to add fragrance at around 160 degrees Using my thermometer will help me determine when my
b1S_cWpGUbM,https://www.youtube.com/watch?v=b1S_cWpGUbM,DIY ALL NATURAL & NON TOXIC CANDLES,corpus,candle_making,49,394.1,402.14,8.04,cure_cool,assemble,8,a wooden table topped with jars of milk | two jars of cream | a close up of a jar of cream | a close up of a jar of liquid | a close up of jars filled with cream | a close up of jars filled with white liquid | a close up of a jar of candles,But you may have some cracks or discrepancies that look like this
b1S_cWpGUbM,https://www.youtube.com/watch?v=b1S_cWpGUbM,DIY ALL NATURAL & NON TOXIC CANDLES,corpus,candle_making,50,402.14,410.19,8.05,cure_cool,assemble,8,a close up of a candle with a white candle in it | a cup is sitting on a stove,If this happens all you need to do is reheat your leftover wax to 150 degrees
b1S_cWpGUbM,https://www.youtube.com/watch?v=b1S_cWpGUbM,DIY ALL NATURAL & NON TOXIC CANDLES,corpus,candle_making,53,426.27,434.31,8.04,decorate_finish,finish,8,a glass jar filled with milk and a small bottle filled with milk | a close up of a glass of milk | a glass filled with milk and a straw | three jars of milk with a white candle | three candles are sitting on a table | a glass of milk with a straw sticking out | three glass jars filled with milk and a candle,the tops should all be very smooth and professional looking
bE3cn6R9khs,https://www.youtube.com/watch?v=bE3cn6R9khs,HOW TO MAKE CANDLES THAT ACTUALLY SMELL GOOD,corpus,candle_making,15,119.55,127.52,7.97,add_fragrance,process,8,a pot filled with rice and a spoon,wax to melt. This usually takes about five minutes.
bE3cn6R9khs,https://www.youtube.com/watch?v=bE3cn6R9khs,HOW TO MAKE CANDLES THAT ACTUALLY SMELL GOOD,corpus,candle_making,26,207.21,215.18,7.97,cure_cool,assemble,8,a black cup on a wooden table,temperature is around 51 to 54 to 51 degrees. That's the exact temperature that is perfect for pouring and you won't have
besoRCyejBE,https://www.youtube.com/watch?v=besoRCyejBE,,searched,candle_making,32,256.0,264.0,8.0,,,8,candles are arranged in a row on a table,the jar and I still leave it at around 80 to 90%. I will let that wax cool once the wax is cooled down.
brxojqIpgH0,https://www.youtube.com/watch?v=brxojqIpgH0,How to Make Soy Tealight Candles | DIY Candle Making,corpus,candle_making,5,40.71,48.86,8.15,melt_wax,process,8,a white marble counter top with a white marble counter top | a pan with a fryer on top of it | a pan with a pan on top of it,"tools you'll need. A double boiler, a pouring picture, a funnel pouring picture, a stirring utensil, a thermometer,"
c5B4KpQLKsc,https://www.youtube.com/watch?v=c5B4KpQLKsc,,watch-later,candle_making,49,392.0,400.0,8.0,,,8,a black coffee pot with a therm temperature indicator,from Hodge lobby that really great so I just want to throw one in there while we wait for that temperature to get down
c5B4KpQLKsc,https://www.youtube.com/watch?v=c5B4KpQLKsc,,watch-later,candle_making,50,400.0,408.0,8.0,,,8,a black coffee pot,because this is paraffin so you do have the way for the temperature to get a little bit lower before you pour and when I say you these chips
c5B4KpQLKsc,https://www.youtube.com/watch?v=c5B4KpQLKsc,,watch-later,candle_making,51,408.0,416.0,8.0,,,8,a black coffee pot,chips are strong they're super strong so the less is more
c5B4KpQLKsc,https://www.youtube.com/watch?v=c5B4KpQLKsc,,watch-later,candle_making,60,480.0,488.0,8.0,,,8,a cup with a straw and straw straw in it,
c5B4KpQLKsc,https://www.youtube.com/watch?v=c5B4KpQLKsc,,watch-later,candle_making,62,496.0,504.0,8.0,,,8,a red cup with a straw sticking out of it | a red object with a white stick sticking out of it | a red candle with a white stick sticking out of it | a red bowl with a white stick sticking out of it | a red cup with a straw and a straw straw | a red candle with a white candle stick in it,
cUYYDZ4LFEs,https://www.youtube.com/watch?v=cUYYDZ4LFEs,,watch-later,candle_making,1,8.0,16.0,8.0,prepare_container,,8,a table topped with tin cans filled with tins | a close up of a cake with a candle | a bowl of food | a close up of a counter top with a lot of coins | a pan filled with silver and gold glitter | a close up of a bowl of glitter | a close up of a pile of coins | a table with cans of food on it,"decor purposes. But before I realized it, I had so many candles. There's"
cUYYDZ4LFEs,https://www.youtube.com/watch?v=cUYYDZ4LFEs,,watch-later,candle_making,2,16.0,24.0,8.0,melt_wax,,8,a glass with a liquid inside of it | a candle is lit in a glass container | a red liquid in a glass on a table | a blend of water and watermells in a blender | a table topped with a bunch of silver coins | a bunch of silver cups sitting on top of a wooden table | how to make old coconut oil | how to melt candles in new candles,"There's always those few millimeters of unusable wax at the bottom, and I want to combine it together to form a new candle. In this video, I'll show you how"
cZMkzLBBNNA,https://www.youtube.com/watch?v=cZMkzLBBNNA,"WHY, WHEN & HOW to BLEND GEL WAX with Paraffin or Soy",corpus,candle_making,14,114.33,122.5,8.17,reveal_result,finish,8,a glass of beer,longer to the container For a softer gel with a lower melting point 20 % gel with 30 %
cZMkzLBBNNA,https://www.youtube.com/watch?v=cZMkzLBBNNA,"WHY, WHEN & HOW to BLEND GEL WAX with Paraffin or Soy",corpus,candle_making,15,122.5,130.67,8.17,reveal_result,finish,8,a glass of beer next to a can of beer,soy wax For a more robust candle with a higher melting point Blend 60 % gel and 40
cf6FpjC-ANs,https://www.youtube.com/watch?v=cf6FpjC-ANs,,searched,candle_making,42,336.0,344.0,8.0,,,8,can ' t be you again next time | a black background with a heart and a photo of a candle | a black background with a colorful logo and a photo of a candle | a black background with a neon sign that says subbie | a black background with a purple and blue logo,
dOe70WEal98,https://www.youtube.com/watch?v=dOe70WEal98,,watch-later,candle_making,29,232.0,240.0,8.0,prepare_container,,8,a large pot sitting on the ground | a metal pot sitting on the ground | a metal bucket with a metal handle and a metal handle | a pot is sitting on the ground next to a stove | a metal pot with a handle and a handle | a metal pot with a metal handle sitting on the grass,room in your pot. I had too much in there and I had to dip some out because it was boiling over.
dOe70WEal98,https://www.youtube.com/watch?v=dOe70WEal98,,watch-later,candle_making,98,784.0,792.0,8.0,,,8,a box with two oranges inside of it,
eyHB2gfWo_I,https://www.youtube.com/watch?v=eyHB2gfWo_I,How to make Coconut Wax Candles at home,corpus,candle_making,29,234.9,243.0,8.1,reveal_result,finish,8,a candle and a glass of milk | a candle is lit in a glass jar | a glass of milk with a straw in it | a glass of milk with a straw and a straw | a cookie next to a glass of milk | a white pitcher of milk | a glass jar filled with a liquid,Place a week into the wax keeping it to the centre of each jar. You'll want to use a 60 ply cotton braided wick number
fPLxwt3A3pA,https://www.youtube.com/watch?v=fPLxwt3A3pA,DIY Transparent Candles – No Gel Wax Needed!Easy Tutorial,corpus,candle_making,6,47.2,55.07,7.87,pour_wax,assemble,8,a glass of smooth juice | a glass of drink | a glass filled with red liquid and a candle,
gBW-i5SpyQc,https://www.youtube.com/watch?v=gBW-i5SpyQc,,searched,candle_making,4,32.0,40.0,8.0,,,8,a roll of toilet paper on a white background | a pile of toilet rolls | a pile of toilet rolls on a white background | a blurry view of a city at night,The videos show a lovely steady flame and a cozy little caption. The reason I wanted to take this one apart is simple.
gBW-i5SpyQc,https://www.youtube.com/watch?v=gBW-i5SpyQc,,searched,candle_making,9,72.0,80.0,8.0,reveal_result,,8,smoke is seen in the dark | a fire is burning in the dark | a fire with many pieces of paper on it | a fire with a lot of cards on it | a fire with a bunch of paper on it | a fire with a lot of paper on it | a bonfire in the dark with a dark sky behind,lid within reach. Here is the honest truth. A toilet paper candle is not a candle at all. It is a buddy burner
gBW-i5SpyQc,https://www.youtube.com/watch?v=gBW-i5SpyQc,,searched,candle_making,29,232.0,240.0,8.0,pour_wax,,8,a fire burning in a fireplace with a lot of wood | a fire is burning in the fireplace | a fire is burning in a fireplace | a hand pouring olive oil onto a bottle,it on anything that can scorch or melt or knock it over and you suddenly have burning fuel running loose across your surface. This is
gBW-i5SpyQc,https://www.youtube.com/watch?v=gBW-i5SpyQc,,searched,candle_making,30,240.0,248.0,8.0,reveal_result,,8,a candle with a lit candle in the background,is where the almost part of my title comes from. A gust of wind tipped my can slightly and a little tongue of flame licked
gBW-i5SpyQc,https://www.youtube.com/watch?v=gBW-i5SpyQc,,searched,candle_making,31,248.0,256.0,8.0,,,8,a fire pit with a fire in it | a lantern hanging from a ceiling,"licked sideways onto the concrete where a few drops had spilled. Outdoors on bare stone, it was nothing. On a"
